record_id,source_image,source_xml,raw_folder,raw_filename,raw_class_name,normalized_class_id,normalized_class_name,xmin,ymin,xmax,ymax,box_width,box_height,status,reason
img_03_3402617700_00118,data/raw/GC10-DET/5/img_03_3402617700_00118.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00118.xml,5,img_03_3402617700_00118.jpg,5_youban,4,oil_spot,1668.0,607.0,1742.0,650.0,74.0,43.0,candidate,
img_03_3402617700_00386,data/raw/GC10-DET/4/img_03_3402617700_00386.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00386.xml,4,img_03_3402617700_00386.jpg,4_shuiban,3,water_spot,1572.0,747.0,1752.0,1000.0,180.0,253.0,candidate,
img_03_3402617700_00394,data/raw/GC10-DET/5/img_03_3402617700_00394.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00394.xml,5,img_03_3402617700_00394.jpg,5_youban,4,oil_spot,1608.0,1.0,2001.0,282.0,393.0,281.0,candidate,
img_03_3402617700_00456,data/raw/GC10-DET/5/img_03_3402617700_00456.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00456.xml,5,img_03_3402617700_00456.jpg,5_youban,4,oil_spot,1611.0,618.0,1886.0,901.0,275.0,283.0,candidate,
img_03_3402617700_00456,data/raw/GC10-DET/5/img_03_3402617700_00456.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00456.xml,5,img_03_3402617700_00456.jpg,5_youban,4,oil_spot,1401.0,613.0,1464.0,673.0,63.0,60.0,candidate,
img_03_3402617700_00653,data/raw/GC10-DET/7/img_03_3402617700_00653.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00653.xml,7,img_03_3402617700_00653.jpg,7_yiwu,6,inclusion,1912.0,644.0,1999.0,707.0,87.0,63.0,candidate,
img_03_3402617700_00653,data/raw/GC10-DET/7/img_03_3402617700_00653.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00653.xml,7,img_03_3402617700_00653.jpg,4_shuiban,3,water_spot,1784.0,755.0,1985.0,984.0,201.0,229.0,candidate,
img_03_3402617700_00707,data/raw/GC10-DET/5/img_03_3402617700_00707.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00707.xml,5,img_03_3402617700_00707.jpg,5_youban,4,oil_spot,1185.0,7.0,1261.0,43.0,76.0,36.0,candidate,
img_03_3402617700_00707,data/raw/GC10-DET/5/img_03_3402617700_00707.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00707.xml,5,img_03_3402617700_00707.jpg,5_youban,4,oil_spot,1575.0,1.0,1846.0,199.0,271.0,198.0,candidate,
img_03_3402617700_00707,data/raw/GC10-DET/5/img_03_3402617700_00707.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00707.xml,5,img_03_3402617700_00707.jpg,4_shuiban,3,water_spot,999.0,722.0,1282.0,1000.0,283.0,278.0,candidate,
img_03_3402617700_00745,data/raw/GC10-DET/7/img_03_3402617700_00745.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00745.xml,7,img_03_3402617700_00745.jpg,7_yiwu,6,inclusion,1826.0,486.0,1897.0,560.0,71.0,74.0,candidate,
img_03_3402617700_00768,data/raw/GC10-DET/4/img_03_3402617700_00768.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00768.xml,4,img_03_3402617700_00768.jpg,4_shuiban,3,water_spot,1395.0,16.0,1641.0,309.0,246.0,293.0,candidate,
img_03_3402617700_00783,data/raw/GC10-DET/5/img_03_3402617700_00783.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00783.xml,5,img_03_3402617700_00783.jpg,5_youban,4,oil_spot,1581.0,51.0,1861.0,341.0,280.0,290.0,candidate,
img_03_3402617700_00886,data/raw/GC10-DET/5/img_03_3402617700_00886.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00886.xml,5,img_03_3402617700_00886.jpg,5_youban,4,oil_spot,1465.0,888.0,1520.0,924.0,55.0,36.0,candidate,
img_03_3402617700_00886,data/raw/GC10-DET/5/img_03_3402617700_00886.jpg,data/raw/GC10-DET/lable/img_03_3402617700_00886.xml,5,img_03_3402617700_00886.jpg,5_youban,4,oil_spot,1550.0,905.0,1759.0,1000.0,209.0,95.0,candidate,
img_03_3402617700_01009,data/raw/GC10-DET/2/img_03_3402617700_01009.jpg,data/raw/GC10-DET/lable/img_03_3402617700_01009.xml,2,img_03_3402617700_01009.jpg,2_hanfeng,1,welding_line,7.0,609.0,2048.0,668.0,2041.0,59.0,candidate,
img_03_3402617700_01009,data/raw/GC10-DET/2/img_03_3402617700_01009.jpg,data/raw/GC10-DET/lable/img_03_3402617700_01009.xml,2,img_03_3402617700_01009.jpg,1_chongkong,0,punching_hole,90.0,771.0,228.0,845.0,138.0,74.0,candidate,
img_03_3402617800_00047,data/raw/GC10-DET/4/img_03_3402617800_00047.jpg,data/raw/GC10-DET/lable/img_03_3402617800_00047.xml,4,img_03_3402617800_00047.jpg,4_shuiban,3,water_spot,1094.0,178.0,1392.0,470.0,298.0,292.0,candidate,
img_03_3402618000_00007,data/raw/GC10-DET/10/img_03_3402618000_00007.jpg,data/raw/GC10-DET/lable/img_03_3402618000_00007.xml,10,img_03_3402618000_00007.jpg,10_yaozhed,9,waist_folding,200.0,145.0,1958.0,973.0,1758.0,828.0,candidate,
img_03_3402618000_00013,data/raw/GC10-DET/10/img_03_3402618000_00013.jpg,data/raw/GC10-DET/lable/img_03_3402618000_00013.xml,10,img_03_3402618000_00013.jpg,10_yaozhed,9,waist_folding,325.0,134.0,2020.0,916.0,1695.0,782.0,candidate,
img_03_3402618000_00035,data/raw/GC10-DET/4/img_03_3402618000_00035.jpg,data/raw/GC10-DET/lable/img_03_3402618000_00035.xml,4,img_03_3402618000_00035.jpg,4_shuiban,3,water_spot,1359.0,181.0,1600.0,721.0,241.0,540.0,candidate,
img_03_3403331900_01545,data/raw/GC10-DET/1/img_03_3403331900_01545.jpg,data/raw/GC10-DET/lable/img_03_3403331900_01545.xml,1,img_03_3403331900_01545.jpg,1_chongkong,0,punching_hole,71.0,551.0,170.0,605.0,99.0,54.0,candidate,
img_03_3403331900_01545,data/raw/GC10-DET/1/img_03_3403331900_01545.jpg,data/raw/GC10-DET/lable/img_03_3403331900_01545.xml,1,img_03_3403331900_01545.jpg,2_hanfeng,1,welding_line,13.0,379.0,2043.0,432.0,2030.0,53.0,candidate,
img_03_3403392000_01070,data/raw/GC10-DET/1/img_03_3403392000_01070.jpg,data/raw/GC10-DET/lable/img_03_3403392000_01070.xml,1,img_03_3403392000_01070.jpg,1_chongkong,0,punching_hole,105.0,11.0,196.0,57.0,91.0,46.0,candidate,
img_03_3403392000_01070,data/raw/GC10-DET/1/img_03_3403392000_01070.jpg,data/raw/GC10-DET/lable/img_03_3403392000_01070.xml,1,img_03_3403392000_01070.jpg,5_youban,4,oil_spot,331.0,681.0,469.0,895.0,138.0,214.0,candidate,
img_03_3403392100_00870,data/raw/GC10-DET/1/img_03_3403392100_00870.jpg,data/raw/GC10-DET/lable/img_03_3403392100_00870.xml,1,img_03_3403392100_00870.jpg,1_chongkong,0,punching_hole,95.0,14.0,204.0,66.0,109.0,52.0,candidate,
img_03_3403393700_00942,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,1,img_03_3403393700_00942.jpg,1_chongkong,0,punching_hole,112.0,96.0,209.0,142.0,97.0,46.0,candidate,
img_03_3403393700_00942,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,1,img_03_3403393700_00942.jpg,4_shuiban,3,water_spot,1054.0,298.0,1210.0,546.0,156.0,248.0,candidate,
img_03_3403393700_00942,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,1,img_03_3403393700_00942.jpg,4_shuiban,3,water_spot,1346.0,538.0,1637.0,852.0,291.0,314.0,candidate,
img_03_3403393700_00942,data/raw/GC10-DET/1/img_03_3403393700_00942.jpg,data/raw/GC10-DET/lable/img_03_3403393700_00942.xml,1,img_03_3403393700_00942.jpg,3_yueyawan,2,crescent_gap,1838.0,3.0,2018.0,192.0,180.0,189.0,candidate,
img_03_3403393800_01156,data/raw/GC10-DET/1/img_03_3403393800_01156.jpg,data/raw/GC10-DET/lable/img_03_3403393800_01156.xml,1,img_03_3403393800_01156.jpg,1_chongkong,0,punching_hole,94.0,929.0,184.0,981.0,90.0,52.0,candidate,
img_03_3403393800_01156,data/raw/GC10-DET/1/img_03_3403393800_01156.jpg,data/raw/GC10-DET/lable/img_03_3403393800_01156.xml,1,img_03_3403393800_01156.jpg,2_hanfeng,1,welding_line,2.0,759.0,1797.0,798.0,1795.0,39.0,candidate,
img_03_3403393800_01156,data/raw/GC10-DET/1/img_03_3403393800_01156.jpg,data/raw/GC10-DET/lable/img_03_3403393800_01156.xml,1,img_03_3403393800_01156.jpg,3_yueyawan,2,crescent_gap,1769.0,425.0,1972.0,1000.0,203.0,575.0,candidate,
img_03_3403393800_01156,data/raw/GC10-DET/1/img_03_3403393800_01156.jpg,data/raw/GC10-DET/lable/img_03_3403393800_01156.xml,1,img_03_3403393800_01156.jpg,7_yiwu,6,inclusion,459.0,481.0,486.0,508.0,27.0,27.0,candidate,
img_03_3403393800_01156,data/raw/GC10-DET/1/img_03_3403393800_01156.jpg,data/raw/GC10-DET/lable/img_03_3403393800_01156.xml,1,img_03_3403393800_01156.jpg,7_yiwu,6,inclusion,546.0,519.0,586.0,567.0,40.0,48.0,candidate,
img_03_3403394000_01158,data/raw/GC10-DET/1/img_03_3403394000_01158.jpg,data/raw/GC10-DET/lable/img_03_3403394000_01158.xml,1,img_03_3403394000_01158.jpg,1_chongkong,0,punching_hole,97.0,222.0,200.0,265.0,103.0,43.0,candidate,
img_03_3403394000_01158,data/raw/GC10-DET/1/img_03_3403394000_01158.jpg,data/raw/GC10-DET/lable/img_03_3403394000_01158.xml,1,img_03_3403394000_01158.jpg,2_hanfeng,1,welding_line,4.0,46.0,1810.0,87.0,1806.0,41.0,candidate,
img_03_3403394000_01158,data/raw/GC10-DET/1/img_03_3403394000_01158.jpg,data/raw/GC10-DET/lable/img_03_3403394000_01158.xml,1,img_03_3403394000_01158.jpg,3_yueyawan,2,crescent_gap,1764.0,1.0,1975.0,324.0,211.0,323.0,candidate,
img_03_3403394100_01319,data/raw/GC10-DET/1/img_03_3403394100_01319.jpg,data/raw/GC10-DET/lable/img_03_3403394100_01319.xml,1,img_03_3403394100_01319.jpg,1_chongkong,0,punching_hole,92.0,2.0,192.0,39.0,100.0,37.0,candidate,
img_03_3403394100_01319,data/raw/GC10-DET/1/img_03_3403394100_01319.jpg,data/raw/GC10-DET/lable/img_03_3403394100_01319.xml,1,img_03_3403394100_01319.jpg,3_yueyawan,2,crescent_gap,1891.0,1.0,1981.0,86.0,90.0,85.0,candidate,
img_03_3403394800_00844,data/raw/GC10-DET/1/img_03_3403394800_00844.jpg,data/raw/GC10-DET/lable/img_03_3403394800_00844.xml,1,img_03_3403394800_00844.jpg,1_chongkong,0,punching_hole,81.0,32.0,178.0,71.0,97.0,39.0,candidate,
img_03_3403395700_01033,data/raw/GC10-DET/1/img_03_3403395700_01033.jpg,data/raw/GC10-DET/lable/img_03_3403395700_01033.xml,1,img_03_3403395700_01033.jpg,1_chongkong,0,punching_hole,84.0,78.0,182.0,129.0,98.0,51.0,candidate,
img_03_3403395700_01033,data/raw/GC10-DET/1/img_03_3403395700_01033.jpg,data/raw/GC10-DET/lable/img_03_3403395700_01033.xml,1,img_03_3403395700_01033.jpg,4_shuiban,3,water_spot,875.0,55.0,997.0,862.0,122.0,807.0,candidate,
img_03_3403396800_01005,data/raw/GC10-DET/1/img_03_3403396800_01005.jpg,data/raw/GC10-DET/lable/img_03_3403396800_01005.xml,1,img_03_3403396800_01005.jpg,1_chongkong,0,punching_hole,78.0,98.0,186.0,140.0,108.0,42.0,candidate,
img_03_3403397300_00901,data/raw/GC10-DET/1/img_03_3403397300_00901.jpg,data/raw/GC10-DET/lable/img_03_3403397300_00901.xml,1,img_03_3403397300_00901.jpg,1_chongkong,0,punching_hole,84.0,139.0,182.0,183.0,98.0,44.0,candidate,
img_03_3403397500_01395,data/raw/GC10-DET/1/img_03_3403397500_01395.jpg,data/raw/GC10-DET/lable/img_03_3403397500_01395.xml,1,img_03_3403397500_01395.jpg,1_chongkong,0,punching_hole,89.0,827.0,197.0,881.0,108.0,54.0,candidate,
img_03_3403397500_01395,data/raw/GC10-DET/1/img_03_3403397500_01395.jpg,data/raw/GC10-DET/lable/img_03_3403397500_01395.xml,1,img_03_3403397500_01395.jpg,2_hanfeng,1,welding_line,4.0,663.0,2046.0,719.0,2042.0,56.0,candidate,
img_03_3403399200_00770,data/raw/GC10-DET/1/img_03_3403399200_00770.jpg,data/raw/GC10-DET/lable/img_03_3403399200_00770.xml,1,img_03_3403399200_00770.jpg,1_chongkong,0,punching_hole,91.0,98.0,197.0,148.0,106.0,50.0,candidate,
img_03_3403399500_00888,data/raw/GC10-DET/1/img_03_3403399500_00888.jpg,data/raw/GC10-DET/lable/img_03_3403399500_00888.xml,1,img_03_3403399500_00888.jpg,1_chongkong,0,punching_hole,92.0,9.0,205.0,58.0,113.0,49.0,candidate,
img_03_3403400200_00567,data/raw/GC10-DET/1/img_03_3403400200_00567.jpg,data/raw/GC10-DET/lable/img_03_3403400200_00567.xml,1,img_03_3403400200_00567.jpg,1_chongkong,0,punching_hole,87.0,152.0,193.0,204.0,106.0,52.0,candidate,
img_03_3403400500_00340,data/raw/GC10-DET/1/img_03_3403400500_00340.jpg,data/raw/GC10-DET/lable/img_03_3403400500_00340.xml,1,img_03_3403400500_00340.jpg,1_chongkong,0,punching_hole,74.0,837.0,174.0,896.0,100.0,59.0,candidate,
img_03_3403400500_00340,data/raw/GC10-DET/1/img_03_3403400500_00340.jpg,data/raw/GC10-DET/lable/img_03_3403400500_00340.xml,1,img_03_3403400500_00340.jpg,2_hanfeng,1,welding_line,10.0,668.0,2043.0,722.0,2033.0,54.0,candidate,
img_03_3403400600_00936,data/raw/GC10-DET/1/img_03_3403400600_00936.jpg,data/raw/GC10-DET/lable/img_03_3403400600_00936.xml,1,img_03_3403400600_00936.jpg,1_chongkong,0,punching_hole,99.0,47.0,202.0,99.0,103.0,52.0,candidate,
img_03_3403401700_00908,data/raw/GC10-DET/1/img_03_3403401700_00908.jpg,data/raw/GC10-DET/lable/img_03_3403401700_00908.xml,1,img_03_3403401700_00908.jpg,1_chongkong,0,punching_hole,92.0,365.0,194.0,424.0,102.0,59.0,candidate,
img_03_3403401700_00908,data/raw/GC10-DET/1/img_03_3403401700_00908.jpg,data/raw/GC10-DET/lable/img_03_3403401700_00908.xml,1,img_03_3403401700_00908.jpg,2_hanfeng,1,welding_line,7.0,200.0,2043.0,259.0,2036.0,59.0,candidate,
img_03_3403401800_00672,data/raw/GC10-DET/1/img_03_3403401800_00672.jpg,data/raw/GC10-DET/lable/img_03_3403401800_00672.xml,1,img_03_3403401800_00672.jpg,1_chongkong,0,punching_hole,79.0,446.0,184.0,504.0,105.0,58.0,candidate,
img_03_3403401800_00672,data/raw/GC10-DET/1/img_03_3403401800_00672.jpg,data/raw/GC10-DET/lable/img_03_3403401800_00672.xml,1,img_03_3403401800_00672.jpg,2_hanfeng,1,welding_line,7.0,265.0,2045.0,324.0,2038.0,59.0,candidate,
img_03_3403401900_00722,data/raw/GC10-DET/1/img_03_3403401900_00722.jpg,data/raw/GC10-DET/lable/img_03_3403401900_00722.xml,1,img_03_3403401900_00722.jpg,1_chongkong,0,punching_hole,87.0,653.0,223.0,722.0,136.0,69.0,candidate,
img_03_3403401900_00722,data/raw/GC10-DET/1/img_03_3403401900_00722.jpg,data/raw/GC10-DET/lable/img_03_3403401900_00722.xml,1,img_03_3403401900_00722.jpg,2_hanfeng,1,welding_line,7.0,489.0,2048.0,555.0,2041.0,66.0,candidate,
img_03_3403402100_00857,data/raw/GC10-DET/1/img_03_3403402100_00857.jpg,data/raw/GC10-DET/lable/img_03_3403402100_00857.xml,1,img_03_3403402100_00857.jpg,1_chongkong,0,punching_hole,54.0,47.0,187.0,109.0,133.0,62.0,candidate,
img_03_3403402800_00951,data/raw/GC10-DET/1/img_03_3403402800_00951.jpg,data/raw/GC10-DET/lable/img_03_3403402800_00951.xml,1,img_03_3403402800_00951.jpg,1_chongkong,0,punching_hole,59.0,789.0,192.0,860.0,133.0,71.0,candidate,
img_03_3403402800_00951,data/raw/GC10-DET/1/img_03_3403402800_00951.jpg,data/raw/GC10-DET/lable/img_03_3403402800_00951.xml,1,img_03_3403402800_00951.jpg,2_hanfeng,1,welding_line,4.0,627.0,2043.0,687.0,2039.0,60.0,candidate,
img_03_3403402800_00951,data/raw/GC10-DET/1/img_03_3403402800_00951.jpg,data/raw/GC10-DET/lable/img_03_3403402800_00951.xml,1,img_03_3403402800_00951.jpg,8_yahen,7,rolled_pit,292.0,160.0,381.0,236.0,89.0,76.0,candidate,
img_03_3403402800_00951,data/raw/GC10-DET/1/img_03_3403402800_00951.jpg,data/raw/GC10-DET/lable/img_03_3403402800_00951.xml,1,img_03_3403402800_00951.jpg,5_youban,4,oil_spot,1738.0,159.0,1888.0,268.0,150.0,109.0,candidate,
img_03_3403402900_00962,data/raw/GC10-DET/1/img_03_3403402900_00962.jpg,data/raw/GC10-DET/lable/img_03_3403402900_00962.xml,1,img_03_3403402900_00962.jpg,1_chongkong,0,punching_hole,58.0,412.0,182.0,488.0,124.0,76.0,candidate,
img_03_3403402900_00962,data/raw/GC10-DET/1/img_03_3403402900_00962.jpg,data/raw/GC10-DET/lable/img_03_3403402900_00962.xml,1,img_03_3403402900_00962.jpg,2_hanfeng,1,welding_line,4.0,251.0,2048.0,317.0,2044.0,66.0,candidate,
img_03_3403403300_00700,data/raw/GC10-DET/1/img_03_3403403300_00700.jpg,data/raw/GC10-DET/lable/img_03_3403403300_00700.xml,1,img_03_3403403300_00700.jpg,1_chongkong,0,punching_hole,76.0,21.0,213.0,94.0,137.0,73.0,candidate,
img_03_3403403500_00735,data/raw/GC10-DET/1/img_03_3403403500_00735.jpg,data/raw/GC10-DET/lable/img_03_3403403500_00735.xml,1,img_03_3403403500_00735.jpg,1_chongkong,0,punching_hole,56.0,335.0,187.0,411.0,131.0,76.0,candidate,
img_03_3403403500_00735,data/raw/GC10-DET/1/img_03_3403403500_00735.jpg,data/raw/GC10-DET/lable/img_03_3403403500_00735.xml,1,img_03_3403403500_00735.jpg,2_hanfeng,1,welding_line,5.0,174.0,2048.0,247.0,2043.0,73.0,candidate,
img_03_3403403700_00806,data/raw/GC10-DET/1/img_03_3403403700_00806.jpg,data/raw/GC10-DET/lable/img_03_3403403700_00806.xml,1,img_03_3403403700_00806.jpg,1_chongkong,0,punching_hole,74.0,804.0,223.0,878.0,149.0,74.0,candidate,
img_03_3403403700_00806,data/raw/GC10-DET/1/img_03_3403403700_00806.jpg,data/raw/GC10-DET/lable/img_03_3403403700_00806.xml,1,img_03_3403403700_00806.jpg,2_hanfeng,1,welding_line,13.0,635.0,2045.0,705.0,2032.0,70.0,candidate,
img_03_3403403700_00806,data/raw/GC10-DET/1/img_03_3403403700_00806.jpg,data/raw/GC10-DET/lable/img_03_3403403700_00806.xml,1,img_03_3403403700_00806.jpg,8_yahen,7,rolled_pit,415.0,160.0,583.0,219.0,168.0,59.0,candidate,
img_03_3403404300_01219,data/raw/GC10-DET/1/img_03_3403404300_01219.jpg,data/raw/GC10-DET/lable/img_03_3403404300_01219.xml,1,img_03_3403404300_01219.jpg,1_chongkong,0,punching_hole,77.0,1.0,197.0,68.0,120.0,67.0,candidate,
img_03_3403404800_00998,data/raw/GC10-DET/1/img_03_3403404800_00998.jpg,data/raw/GC10-DET/lable/img_03_3403404800_00998.xml,1,img_03_3403404800_00998.jpg,1_chongkong,0,punching_hole,62.0,1.0,159.0,50.0,97.0,49.0,candidate,
img_03_3403405900_00857,data/raw/GC10-DET/1/img_03_3403405900_00857.jpg,data/raw/GC10-DET/lable/img_03_3403405900_00857.xml,1,img_03_3403405900_00857.jpg,1_chongkong,0,punching_hole,61.0,906.0,187.0,971.0,126.0,65.0,candidate,
img_03_3403405900_00857,data/raw/GC10-DET/1/img_03_3403405900_00857.jpg,data/raw/GC10-DET/lable/img_03_3403405900_00857.xml,1,img_03_3403405900_00857.jpg,2_hanfeng,1,welding_line,4.0,735.0,1940.0,798.0,1936.0,63.0,candidate,
img_03_3403405900_00857,data/raw/GC10-DET/1/img_03_3403405900_00857.jpg,data/raw/GC10-DET/lable/img_03_3403405900_00857.xml,1,img_03_3403405900_00857.jpg,3_yueyawan,2,crescent_gap,1911.0,470.0,2048.0,947.0,137.0,477.0,candidate,
img_03_3403406000_00825,data/raw/GC10-DET/1/img_03_3403406000_00825.jpg,data/raw/GC10-DET/lable/img_03_3403406000_00825.xml,1,img_03_3403406000_00825.jpg,1_chongkong,0,punching_hole,94.0,114.0,217.0,191.0,123.0,77.0,candidate,
img_03_3403406000_00825,data/raw/GC10-DET/1/img_03_3403406000_00825.jpg,data/raw/GC10-DET/lable/img_03_3403406000_00825.xml,1,img_03_3403406000_00825.jpg,3_yueyawan,2,crescent_gap,1981.0,5.0,2048.0,107.0,67.0,102.0,candidate,
img_03_3436786500_00071,data/raw/GC10-DET/6/img_03_3436786500_00071.jpg,data/raw/GC10-DET/lable/img_03_3436786500_00071.xml,6,img_03_3436786500_00071.jpg,6_siban,5,silk_spot,1618.0,66.0,1840.0,655.0,222.0,589.0,candidate,
img_03_3437006100_00013,data/raw/GC10-DET/5/img_03_3437006100_00013.jpg,data/raw/GC10-DET/lable/img_03_3437006100_00013.xml,5,img_03_3437006100_00013.jpg,5_youban,4,oil_spot,1428.0,665.0,1653.0,977.0,225.0,312.0,candidate,
img_03_3437006100_00013,data/raw/GC10-DET/5/img_03_3437006100_00013.jpg,data/raw/GC10-DET/lable/img_03_3437006100_00013.xml,5,img_03_3437006100_00013.jpg,6_siban,5,silk_spot,628.0,57.0,1403.0,793.0,775.0,736.0,candidate,
img_03_3437006500_00033,data/raw/GC10-DET/5/img_03_3437006500_00033.jpg,data/raw/GC10-DET/lable/img_03_3437006500_00033.xml,5,img_03_3437006500_00033.jpg,5_youban,4,oil_spot,478.0,72.0,700.0,236.0,222.0,164.0,candidate,
img_03_3437006500_00033,data/raw/GC10-DET/5/img_03_3437006500_00033.jpg,data/raw/GC10-DET/lable/img_03_3437006500_00033.xml,5,img_03_3437006500_00033.jpg,5_youban,4,oil_spot,1377.0,402.0,1677.0,673.0,300.0,271.0,candidate,
img_03_3437006500_00033,data/raw/GC10-DET/5/img_03_3437006500_00033.jpg,data/raw/GC10-DET/lable/img_03_3437006500_00033.xml,5,img_03_3437006500_00033.jpg,5_youban,4,oil_spot,472.0,872.0,700.0,1000.0,228.0,128.0,candidate,
img_03_3437006500_00035,data/raw/GC10-DET/5/img_03_3437006500_00035.jpg,data/raw/GC10-DET/lable/img_03_3437006500_00035.xml,5,img_03_3437006500_00035.jpg,5_youban,4,oil_spot,472.0,790.0,689.0,973.0,217.0,183.0,candidate,
img_03_3437006500_00035,data/raw/GC10-DET/5/img_03_3437006500_00035.jpg,data/raw/GC10-DET/lable/img_03_3437006500_00035.xml,5,img_03_3437006500_00035.jpg,5_youban,4,oil_spot,1375.0,323.0,1670.0,639.0,295.0,316.0,candidate,
img_03_3437006900_00002,data/raw/GC10-DET/8/img_03_3437006900_00002.jpg,data/raw/GC10-DET/lable/img_03_3437006900_00002.xml,8,img_03_3437006900_00002.jpg,8_yahen,7,rolled_pit,1.0,133.0,244.0,240.0,243.0,107.0,candidate,
img_03_424712600_00016,data/raw/GC10-DET/4/img_03_424712600_00016.jpg,data/raw/GC10-DET/lable/img_03_424712600_00016.xml,4,img_03_424712600_00016.jpg,4_shuiban,3,water_spot,1090.0,752.0,1348.0,1000.0,258.0,248.0,candidate,
img_03_424714400_00001,data/raw/GC10-DET/1/img_03_424714400_00001.jpg,data/raw/GC10-DET/lable/img_03_424714400_00001.xml,1,img_03_424714400_00001.jpg,1_chongkong,0,punching_hole,95.0,493.0,222.0,558.0,127.0,65.0,candidate,
img_03_424714400_00001,data/raw/GC10-DET/1/img_03_424714400_00001.jpg,data/raw/GC10-DET/lable/img_03_424714400_00001.xml,1,img_03_424714400_00001.jpg,2_hanfeng,1,welding_line,16.0,311.0,2048.0,377.0,2032.0,66.0,candidate,
img_03_424714400_00001,data/raw/GC10-DET/1/img_03_424714400_00001.jpg,data/raw/GC10-DET/lable/img_03_424714400_00001.xml,1,img_03_424714400_00001.jpg,9_zhehen,8,crease,1157.0,82.0,2048.0,180.0,891.0,98.0,candidate,
img_03_424714400_00001,data/raw/GC10-DET/1/img_03_424714400_00001.jpg,data/raw/GC10-DET/lable/img_03_424714400_00001.xml,1,img_03_424714400_00001.jpg,5_youban,4,oil_spot,1811.0,95.0,1911.0,186.0,100.0,91.0,candidate,
img_03_424714400_00306,data/raw/GC10-DET/4/img_03_424714400_00306.jpg,data/raw/GC10-DET/lable/img_03_424714400_00306.xml,4,img_03_424714400_00306.jpg,4_shuiban,3,water_spot,92.0,788.0,392.0,993.0,300.0,205.0,candidate,
img_03_424714400_00326,data/raw/GC10-DET/7/img_03_424714400_00326.jpg,data/raw/GC10-DET/lable/img_03_424714400_00326.xml,7,img_03_424714400_00326.jpg,7_yiwu,6,inclusion,1823.0,235.0,1966.0,370.0,143.0,135.0,candidate,
img_03_424714400_00327,data/raw/GC10-DET/7/img_03_424714400_00327.jpg,data/raw/GC10-DET/lable/img_03_424714400_00327.xml,7,img_03_424714400_00327.jpg,7_yiwu,6,inclusion,1700.0,416.0,1766.0,499.0,66.0,83.0,candidate,
img_03_424714400_00327,data/raw/GC10-DET/7/img_03_424714400_00327.jpg,data/raw/GC10-DET/lable/img_03_424714400_00327.xml,7,img_03_424714400_00327.jpg,7_yiwu,6,inclusion,1885.0,352.0,1967.0,453.0,82.0,101.0,candidate,
img_03_424798200_00001,data/raw/GC10-DET/1/img_03_424798200_00001.jpg,data/raw/GC10-DET/lable/img_03_424798200_00001.xml,1,img_03_424798200_00001.jpg,1_chongkong,0,punching_hole,85.0,584.0,199.0,645.0,114.0,61.0,candidate,
img_03_424798200_00001,data/raw/GC10-DET/1/img_03_424798200_00001.jpg,data/raw/GC10-DET/lable/img_03_424798200_00001.xml,1,img_03_424798200_00001.jpg,2_hanfeng,1,welding_line,7.0,425.0,2043.0,471.0,2036.0,46.0,candidate,
img_03_424798500_00466,data/raw/GC10-DET/4/img_03_424798500_00466.jpg,data/raw/GC10-DET/lable/img_03_424798500_00466.xml,4,img_03_424798500_00466.jpg,4_shuiban,3,water_spot,1600.0,4.0,1781.0,111.0,181.0,107.0,candidate,
img_03_424798500_00467,data/raw/GC10-DET/4/img_03_424798500_00467.jpg,data/raw/GC10-DET/lable/img_03_424798500_00467.xml,4,img_03_424798500_00467.jpg,4_shuiban,3,water_spot,1577.0,722.0,1947.0,1000.0,370.0,278.0,candidate,
img_03_424799200_00260,data/raw/GC10-DET/4/img_03_424799200_00260.jpg,data/raw/GC10-DET/lable/img_03_424799200_00260.xml,4,img_03_424799200_00260.jpg,4_shuiban,3,water_spot,1412.0,148.0,1777.0,478.0,365.0,330.0,candidate,
img_03_424799300_00861,data/raw/GC10-DET/7/img_03_424799300_00861.jpg,data/raw/GC10-DET/lable/img_03_424799300_00861.xml,7,img_03_424799300_00861.jpg,7_yiwu,6,inclusion,884.0,96.0,948.0,162.0,64.0,66.0,candidate,
